Campaign status,Campaign,Budget,Budget name,Budget type,Status,Status reasons,Optimization score,Campaign type,Currency code,TrueView avg. CPV,Avg. CPM,Interactions,Interaction rate,Avg. cost,Cost,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Revenue,CTR,Avg. CPC,Campaign ID,All conv.,Unique users,Engagements,Target ROAS,TrueView views,TrueView view rate (In-stream),TrueView view rate (In-feed),TrueView view rate (Shorts),Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,ROAS,Impr.,Clicks,Earned views,Viewable rate,Orders,Purchase value,Conv. rate,Bid strategy type,Viewable CTR,Avg. viewable CPM,Viewable impr.,Participated in-app actions,Conv. value,Conv. value / cost,Conversions,Cost / Participated in-app action,Cost / conv.,Original conv. value,month_start,source_file
Paused,YT-Boost-LearnWithHUFT-Aug22,4000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17923720790,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT-Boost-dog-throwingup-Video,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16559516107,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Chattarpur Store Delhi,500.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1005897809,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Sales-Display-Huft-Custom-Intent,300.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,11433658946,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Brand-Video-Dog-Jugnu-Awareness,210000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17059305816,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dynamic_Display_Ads,2600.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19186832124,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT_Boost_Innovation_Lab_6Feb,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21008634719,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Food- Orijen - Shopping - Metros,890.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1615147363,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Enhanced CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,LD_Search_Cat_Toys_Generic_Exact_India,3000.26, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16672561412,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Manual CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Retail- Dog Sweaters- Chattarpur,100.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,7833728802,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT_Boost_Bubble_Up,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19255631688,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Social_YT_LearnWithHUFT_Dog_Sleeping_SoMuch_Boost,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16501262097,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Visit_JP_Nagar_Bangalore,1000.00, --,Daily,Paused,campaign paused; most ads disapproved; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21432630659,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Store - Bangalore - Call,300.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1385208888,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions (Target CPA), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,BTB-Display-Campaign,500.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,13811177223,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Display-ShivanxNarresh-DOTD-Offer,1000.00, --,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,14468598943,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Viewable CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Sara's_Wholesome_Fresh_Food_V1,4000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21047921966,0.00,,0,200.45%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Retail- Dog and Cat Food,50.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1365061616,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,Shopping_Catch_All,40000.00, --,Daily,Eligible (Limited),limited by budget; unknown,77.77,Shopping,INR,0.0,173.43,"80,753",1.71%,10.14,818693.78,0.0,0,0.0,4352095.42,1.71%,10.14,1342750688,"641,205.92",,0,250%,0, --, --, --, --, --, --, --,0.78,"4,720,636","80,753",0, --,"2,190.62",0.0,4.02%,Target ROAS, --,0.0,0,556.0,"6,640,204.19",8.11,"3,246.62",1472.47,252.17,"6,640,204.19",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Dog_Food_Orijen,5600.00, --,Daily,Paused,campaign paused; some ads disapproved, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15254369713,0.00,,0,250%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Food - Search 12 -16,750.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1725678930,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Old camp-Dog Food,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,236597696,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Clothing - Shopping Sweaters,400.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1602854101,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Enhanced CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Local Ads_ Store promotion_Patna,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22969661444,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Dog_winter_collection,4000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,1.19,1269.37,"16,008",7.42%,17.11,273837.74,0.0,0,0.0,2138864.78,7.18%,17.69,23087802683,"168,720.08",,550,301.26%,343,29.95%,0.00%,6.58%, --, --, --, --,0.62,"215,728","15,479",0, --,855.90,0.0,6.33%,Maximize Conversion Value (Target ROAS), --,0.0,0,90.0,"2,476,803.80",9.04,"1,013.20",3042.64,270.27,"2,476,803.80",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,LD_Seach_Pet-Accessories_Generice_Phrase_India,2.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15986712887,0.00,,0,200.24%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Royal_ Canin_New_Customer_Dog & Cat,3000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22739347667,0.00,,0,319.19%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT_Youtube_Boost_https://www.youtube.com/watch?v=36NnSnnIVdYDo's_and_Don'ts_on_approaching_by_Rashi_29Feb,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21065961592,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT-Boost-LearnWithHUFT-Summer-Food,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17238274781,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Sara's_Wholesome_Dog_Food_yt,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20308107093,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Youtube 1,100.00, --,Daily,Paused,campaign paused; All ad groups paused; All ads paused; some ads disapproved, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1519204486,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_SWF_V1,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20267196634,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Shopping_High_AOV_Dog_Food,5000.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22377503464,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Local Ads_ Store promotion_Gurgaon,500.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22894535507,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Phrase_Sara_Treats,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16953002575,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,SD | Orijen Dog Food,800.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1042115908,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,PMax_Local_Store Promotion_Lucknow,600.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,23002198278,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Social_Boost_YT_Youtube_Tick&Flea_May'24,2000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21253475738,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,How to Keep Your Pet's Mind Active Rashi,100.00, --,Daily,Paused,campaign paused; All ads paused; most ads disapproved, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,6496853907,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Rakhi-Video-promotion,1000.00, --,Campaign Total,Paused,campaign paused; campaign ended; All ads paused; most ads disapproved, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,14353155253,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT-Boost-LearnWithHUFT-17Aug,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,18077142841,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Local Ads_ Store promotion_Bangalore_Other_Locations,4000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,23027060356,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Standard Display Freedom Sale,1000.00, --,Daily,Paused,campaign paused; some ads disapproved; some ads limited by policy; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,10833789782,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPA, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_FF_CC_Lucknow_Gomti_Nagar,500.00, --,Daily,Paused,campaign paused; unknown; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21422845897,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Clothes - Search #2,110.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1602444860,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Keshavbaug_Ahemdabad_GJ,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17541870226,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Ahmedabad_CALL_Direction,1100.00, --,Daily,Paused,campaign paused; unknown; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19569806362,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_store_jayanagar_Bglr,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20428751503,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,PMax: Winter Collection For Dog,200.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17689852477,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Clothing - Shopping,200.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1480572605,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Enhanced CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,LD_Google_Discovery_Dog-Winter-Collection_Website-Visitor_India,3000.02, --,Daily,Paused,campaign paused; unknown, --,Demand Gen,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15289417575,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pet food online,350.00, --,Daily,Paused,campaign paused; some ads disapproved, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,294603656,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Treats_Happi_Doggy _Search,200.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1449732139,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions (Target CPA), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,"Heads Up for Tails Pet Store | Ambience Mall, Gurgaon",300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,9239732867,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_GO_Native_Banagalore_KA,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19187827857,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,Search_Cat_Food_Other_Whiskas,1000.00, --,Daily,Eligible (Limited),limited by budget; unknown,61.28,Search,INR,0.0,3312.63,849,9.25%,35.81,30400.05,0.0,0,0.0,74020.84,9.25%,35.81,15493133246,"5,866.93",,0,165%,0, --, --, --, --, --, --, --,0.19,"9,177",849,0, --,47.46,0.0,6.30%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,"90,049.32",2.96,53.46,0.0,568.7,"90,049.32",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
